1975	7	16	-0.370110	-1.056380	2	1.1193399
1975	7	17	-0.392480	-1.220820	2	1.2823600
1975	7	18	-0.411450	-1.164460	2	1.2350200
1975	7	19	-0.693160	-1.306400	2	1.4789000
1975	7	20	-0.764930	-1.457330	2	1.6458800
1975	7	21	-0.926900	-1.619800	2	1.8662500
1975	7	22	-1.133110	-1.836450	2	2.1578901
1975	7	23	-0.787990	-1.925320	2	2.0803299
1975	7	24	-0.480970	-2.029970	2	2.0861700
1975	7	25	-0.297150	-1.953490	2	1.9759600
1975	7	26	0.238271	-1.599940	3	1.6175801
1975	7	27	0.768838	-1.047780	3	1.2995900
1975	7	28	1.341410	-0.608100	4	1.4728100
1975	7	29	1.462100	0.007493	5	1.4621201
1975	7	30	1.200400	0.615170	5	1.3488500
1975	7	31	1.281460	0.846629	5	1.5358800
1975	8	1	1.187860	0.855013	5	1.4635800
1975	8	2	1.201610	0.952527	5	1.5333600
1975	8	3	1.312870	1.068840	5	1.6929500
1975	8	4	1.321970	0.883582	5	1.5900700
1975	8	5	1.114720	0.573372	5	1.2535400
1975	8	6	0.946820	0.592707	5	1.1170400
1975	8	7	1.057890	0.603652	5	1.2180001
1975	8	8	1.185820	0.464080	5	1.2733999
1975	8	9	1.283020	0.161005	5	1.2930900
1975	8	10	1.121440	0.247800	5	1.1484900
1975	8	11	1.191190	0.218953	5	1.2111400
1975	8	12	1.216570	0.209135	5	1.2344100
1975	8	13	1.192700	0.075306	5	1.1950700
1975	8	14	1.164420	-0.043975	4	1.1652499
1975	8	15	1.065810	-0.051703	4	1.0670600
1975	8	16	1.046850	-0.111030	4	1.0527200
1975	8	17	0.987353	-0.185220	4	1.0045800
1975	8	18	0.706721	-0.072555	4	0.7104360
1975	8	19	0.470379	-0.088499	4	0.4786320
1975	8	20	0.426151	0.080452	5	0.4336790
1975	8	21	0.293791	0.335976	6	0.4463100
1975	8	22	0.138977	0.219480	6	0.2597810
1975	8	23	-0.246410	0.039826	8	0.2496050
1975	8	24	-0.548270	-0.156810	1	0.5702530
1975	8	25	-0.685700	-0.602840	1	0.9130180
1975	8	26	-0.784220	-0.801550	2	1.1213800
1975	8	27	-0.820400	-1.065410	2	1.3446800
1975	8	28	-0.699130	-1.330320	2	1.5028501
1975	8	29	-0.446600	-1.479420	2	1.5453600
1975	8	30	-0.111910	-1.429060	2	1.4334400
1975	8	31	-0.038265	-1.307630	2	1.3081900
1975	9	1	0.157294	-1.147520	3	1.1582500
1975	9	2	0.312952	-1.033840	3	1.0801700
1975	9	3	0.395424	-0.873530	3	0.9588640
1975	9	4	0.535157	-0.660740	3	0.8502780
1975	9	5	0.411011	-0.674840	3	0.7901530
1975	9	6	0.249047	-0.538490	3	0.5932900
1975	9	7	0.064838	-0.429550	3	0.4344150
1975	9	8	-0.119100	-0.353640	2	0.3731540
1975	9	9	-0.223010	-0.319360	2	0.3895200
1975	9	10	-0.242550	-0.272180	2	0.3645740
1975	9	11	-0.189860	-0.170940	1	0.2554770
1975	9	12	-0.259340	-0.229010	1	0.3459820
1975	9	13	-0.450980	-0.150150	1	0.4753210
1975	9	14	-0.403760	-0.055452	1	0.4075530
1975	9	15	-0.737270	-0.023957	1	0.7376550
1975	9	16	-0.938040	-0.143860	1	0.9490030
1975	9	17	-0.929190	-0.118480	1	0.9367150
1975	9	18	-0.647940	0.078950	8	0.6527270
1975	9	19	-0.721820	0.095370	8	0.7280910
1975	9	20	-0.454880	-0.083022	1	0.4623950
1975	9	21	-0.677620	-0.211520	1	0.7098630
1975	9	22	-0.593020	-0.434440	1	0.7351290
1975	9	23	-0.425610	-0.720010	2	0.8363970
1975	9	24	-0.267890	-1.112470	2	1.1442699
1975	9	25	-0.259530	-1.186260	2	1.2143199
1975	9	26	0.058591	-1.131600	3	1.1331199
1975	9	27	0.519497	-1.015290	3	1.1404800
1975	9	28	1.000160	-0.691920	4	1.2161700
1975	9	29	1.172160	-0.277360	4	1.2045300
1975	9	30	1.459920	0.086940	5	1.4625100
1975	10	1	1.467700	0.424004	5	1.5277200
1975	10	2	1.651290	0.788318	5	1.8298100
1975	10	3	1.701390	0.946401	5	1.9469000
1975	10	4	1.721470	0.705787	5	1.8605300
1975	10	5	1.440470	0.548137	5	1.5412400
1975	10	6	1.115220	0.675376	5	1.3037900
1975	10	7	0.713383	0.874655	6	1.1286900
1975	10	8	0.389612	0.993897	6	1.0675300
1975	10	9	0.253936	0.943764	6	0.9773300
1975	10	10	0.322472	0.930721	6	0.9850030
1975	10	11	0.292112	0.830571	6	0.8804420
1975	10	12	0.318111	0.758139	6	0.8221740
1975	10	13	0.154053	0.493323	6	0.5168170
1975	10	14	-0.006397	0.365486	7	0.3655420
1975	10	15	-0.345660	0.264499	8	0.4352470
1975	10	16	-0.381970	0.185996	8	0.4248470
1975	10	17	-0.151730	0.019252	8	0.1529450
1975	10	18	0.170824	0.022492	5	0.1722990
1975	10	19	0.432930	-0.183070	4	0.4700470
1975	10	20	0.740868	-0.190020	4	0.7648480
1975	10	21	0.880851	-0.042395	4	0.8818710
1975	10	22	0.868260	0.100095	5	0.8740100
